time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
211116.661,wf-validation-0184,agent-1,AGENT_RECEIVE,,,,,,,,,52,,,,,,,,,52,1,,,,,,
211116.661,wf-validation-0184,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016200000000000003,GENERATE_TEXT,,,agent-1-infra-184,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
211116.661,wf-validation-0179,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016325,9884.353877236688,,validation
211116.666,wf-validation-0184,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-184,,,,,,,,,,,,,,,,,,
211116.666,wf-validation-0184,agent-1,LLM_DISPATCH,215027.13417409876,,0.0016200000000000003,GENERATE_TEXT,,3910.467696662433,,,,0.0,0.0,149,,,,,,,,,,,,,
211799.761,wf-validation-0186,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,2,,,,,,,,,,
212107.434,wf-validation-0187,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,3,,,,,,,,,,
212259.751,wf-validation-0181,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
212259.751,wf-validation-0185,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,2,,,,,,,,,,1703.533749158465,
212259.751,wf-validation-0185,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
212259.751,wf-validation-0185,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016125000000000002,GENERATE_TEXT,,,agent-1-infra-185,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
212259.751,wf-validation-0181,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016225,8738.570529012854,,validation
212259.756,wf-validation-0185,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-185,,,,,,,,,,,,,,,,,,
212259.756,wf-validation-0185,agent-1,LLM_DISPATCH,216640.81551132782,,0.0016125000000000002,GENERATE_TEXT,,4381.059242604933,,,,0.0,0.0,149,,,,,,,,,,,,,
212462.685,wf-validation-0182,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,148,,,,,,,,,,,,,
212462.685,wf-validation-0186,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,1,,,,,,,,,,662.9237599836488,
212462.685,wf-validation-0186,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
212462.685,wf-validation-0186,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016275,GENERATE_TEXT,,,agent-1-infra-186,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
212462.685,wf-validation-0182,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.001605,8153.933358679409,,validation
212462.690,wf-validation-0186,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-186,,,,,,,,,,,,,,,,,,
212462.690,wf-validation-0186,agent-1,LLM_DISPATCH,216747.76657915316,,0.0016275,GENERATE_TEXT,,4285.076653031131,,,,0.0,0.0,150,,,,,,,,,,,,,
212466.604,wf-validation-0180,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
212466.604,wf-validation-0187,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,0,,,,,,,,,,359.1701150316512,
212466.604,wf-validation-0187,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
212466.604,wf-validation-0187,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016350000000000002,GENERATE_TEXT,,,agent-1-infra-187,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
212466.604,wf-validation-0180,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016125000000000002,9738.0063243334,,validation
212466.609,wf-validation-0187,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-187,,,,,,,,,,,,,,,,,,
212466.609,wf-validation-0187,agent-1,LLM_DISPATCH,217087.54041902296,,0.0016350000000000002,GENERATE_TEXT,,4620.931026066087,,,,0.0,0.0,151,,,,,,,,,,,,,
212862.513,wf-validation-0183,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
212862.513,wf-validation-0183,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016175000000000002,4050.1373420554155,,validation
215027.134,wf-validation-0184,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
215027.134,wf-validation-0184,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016200000000000003,5282.319037610927,,validation
215290.753,wf-validation-0188,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
215290.753,wf-validation-0188,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016275,GENERATE_TEXT,,,agent-1-infra-188,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
215290.758,wf-validation-0188,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-188,,,,,,,,,,,,,,,,,,
215290.758,wf-validation-0188,agent-1,LLM_DISPATCH,219295.5462878765,,0.0016275,GENERATE_TEXT,,4004.788389080588,,,,0.0,0.0,150,,,,,,,,,,,,,
216640.816,wf-validation-0185,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,149,,,,,,,,,,,,,
216640.816,wf-validation-0185,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016125000000000002,6084.598200096749,,validation
216747.767,wf-validation-0186,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
216747.767,wf-validation-0186,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016275,4948.005621348129,,validation
217087.540,wf-validation-0187,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
217087.540,wf-validation-0187,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016350000000000002,4980.106349431095,,validation
217309.067,wf-validation-0189,agent-1,AGENT_RECEIVE,,,,,,,,,48,,,,,,,,,48,1,,,,,,
217309.067,wf-validation-0189,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016100000000000003,GENERATE_TEXT,,,agent-1-infra-189,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
217309.073,wf-validation-0189,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-189,,,,,,,,,,,,,,,,,,
217309.073,wf-validation-0189,agent-1,LLM_DISPATCH,221205.8889108698,,0.0016100000000000003,GENERATE_TEXT,,3896.816352745302,,,,0.0,0.0,149,,,,,,,,,,,,,
219295.546,wf-validation-0188,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
