time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms
66917.059,wf-0033,agent-1,LLM_DISPATCH,73025.00264469224,,0.0017100000000000001,CALL_TOOL,,,6107.943402187231,,,,0.0,0.0,168,,,,,,,,,,,,
67489.143,wf-0031,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,181,,,,,,,,search-tool,,,,
67489.143,wf-0031,agent-1,TOOL_DISPATCH,67725.86329275061,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,236.72048101836785,,
67725.863,wf-0031,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,339,2,,,,,,
67725.863,wf-0031,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0019875,GENERATE_TEXT,,,,agent-1-infra-92,2.0833333333333335,,,,114,,0.0,,,,,,,,,,
67725.863,wf-0031,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
67727.947,wf-0031,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-92,,,,,,,,,,,,,,,,,
67727.947,wf-0031,agent-1,LLM_DISPATCH,71802.0185266832,,0.0019875,GENERATE_TEXT,,,4074.071900599258,,,,0.0,0.0,114,,,,,,,,,,,,
68931.300,wf-0034,agent-1,AGENT_RECEIVE,,,,,,,,,,58,,,,,,,,58,1,,,,,,
68931.300,wf-0034,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0021850000000000003,GENERATE_TEXT,,,,agent-1-infra-93,2.0833333333333335,,,,204,,0.0,,,,,,,,,,
68933.383,wf-0034,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-93,,,,,,,,,,,,,,,,,
68933.383,wf-0034,agent-1,LLM_DISPATCH,74465.7985688943,,0.0021850000000000003,GENERATE_TEXT,,,5532.415084673344,,,,0.0,0.0,204,,,,,,,,,,,,
69201.240,wf-0035,agent-1,AGENT_RECEIVE,,,,,,,,,,50,,,,,,,,50,1,,,,,,
69201.240,wf-0035,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0023750000000000004,CALL_TOOL,,,,agent-1-infra-94,2.0833333333333335,,,,225,,0.0,,,,,,,,,,
69203.323,wf-0035,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-94,,,,,,,,,,,,,,,,,
69203.323,wf-0035,agent-1,LLM_DISPATCH,76591.74256159956,,0.0023750000000000004,CALL_TOOL,,,7388.419199022443,,,,0.0,0.0,225,,,,,,,,,,,,
69275.573,wf-0036,agent-1,AGENT_RECEIVE,,,,,,,,,,41,,,,,,,,41,1,,,,,,
69275.573,wf-0036,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0013725,GENERATE_TEXT,,,,agent-1-infra-95,2.0833333333333335,,,,127,,0.0,,,,,,,,,,
69277.657,wf-0036,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-95,,,,,,,,,,,,,,,,,
69277.657,wf-0036,agent-1,LLM_DISPATCH,71431.94909596564,,0.0013725,GENERATE_TEXT,,,2154.292290594097,,,,0.0,0.0,127,,,,,,,,,,,,
70189.242,wf-0032,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,178,,,,,,,,search-tool,,,,
70189.242,wf-0032,agent-1,TOOL_DISPATCH,70477.83823589298,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,288.5967030411614,,
70477.838,wf-0032,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,361,2,,,,,,
70477.838,wf-0032,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0031325000000000003,CALL_TOOL,,,,agent-1-infra-96,2.0833333333333335,,,,223,,0.0,,,,,,,,,,
70477.838,wf-0032,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
70479.922,wf-0032,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-96,,,,,,,,,,,,,,,,,
70479.922,wf-0032,agent-1,LLM_DISPATCH,78139.55144390852,,0.0031325000000000003,CALL_TOOL,,,7659.629874682219,,,,0.0,0.0,223,,,,,,,,,,,,
70598.265,wf-0037,agent-1,AGENT_RECEIVE,,,,,,,,,,83,,,,,,,,83,1,,,,,,
70598.265,wf-0037,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0013275000000000001,CALL_TOOL,,,,agent-1-infra-97,2.0833333333333335,,,,112,,0.0,,,,,,,,,,
70600.349,wf-0037,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-97,,,,,,,,,,,,,,,,,
70600.349,wf-0037,agent-1,LLM_DISPATCH,72801.20898939086,,0.0013275000000000001,CALL_TOOL,,,2200.8602788212356,,,,0.0,0.0,112,,,,,,,,,,,,
71280.124,wf-0029,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,158,,,,,,,,,,,,
71280.124,wf-0029,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.0065450000000000005,14762.54032171367
71431.949,wf-0036,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,127,,,,,,,,,,,,
71431.949,wf-0036,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0013725,2156.3756239274226
71802.019,wf-0031,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,114,,,,,,,,,,,,
71802.019,wf-0031,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.003895,8109.40872974306
72801.209,wf-0037,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,112,,,,,,,,search-tool,,,,
72801.209,wf-0037,agent-1,TOOL_DISPATCH,73050.283064325,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,249.07407493414553,,
73025.003,wf-0033,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,168,,,,,,,,search-tool,,,,
73025.003,wf-0033,agent-1,TOOL_DISPATCH,73105.48426289365,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,80.48161820140476,,
73050.283,wf-0037,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,383,2,,,,,,
73050.283,wf-0037,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0027375000000000003,CALL_TOOL,,,,agent-1-infra-98,2.0833333333333335,,,,178,,0.0,,,,,,,,,,
73050.283,wf-0037,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
73052.366,wf-0037,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-98,,,,,,,,,,,,,,,,,
73052.366,wf-0037,agent-1,LLM_DISPATCH,78944.27220648673,,0.0027375000000000003,CALL_TOOL,,,5891.905808828393,,,,0.0,0.0,178,,,,,,,,,,,,
73105.484,wf-0033,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,312,2,,,,,,
73105.484,wf-0033,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.00275,GENERATE_TEXT,,,,agent-1-infra-99,2.0833333333333335,,,,197,,0.0,,,,,,,,,,
73105.484,wf-0033,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
73107.568,wf-0033,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-99,,,,,,,,,,,,,,,,,
73107.568,wf-0033,agent-1,LLM_DISPATCH,77087.56382054863,,0.00275,GENERATE_TEXT,,,3979.996224321654,,,,0.0,0.0,197,,,,,,,,,,,,
74465.799,wf-0034,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,204,,,,,,,,,,,,
74465.799,wf-0034,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0021850000000000003,5534.498418006668
76230.844,wf-0038,agent-1,AGENT_RECEIVE,,,,,,,,,,28,,,,,,,,28,1,,,,,,
76230.844,wf-0038,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0017900000000000001,GENERATE_TEXT,,,,agent-1-infra-100,2.0833333333333335,,,,172,,0.0,,,,,,,,,,
76232.927,wf-0038,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-100,,,,,,,,,,,,,,,,,
76232.927,wf-0038,agent-1,LLM_DISPATCH,81249.48369203463,,0.0017900000000000001,GENERATE_TEXT,,,5016.556413561508,,,,0.0,0.0,172,,,,,,,,,,,,
76591.743,wf-0035,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,225,,,,,,,,search-tool,,,,
76591.743,wf-0035,agent-1,TOOL_DISPATCH,76799.62247391418,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,207.87991231461515,,
76799.622,wf-0035,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,350,2,,,,,,
76799.622,wf-0035,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.001955,GENERATE_TEXT,,,,agent-1-infra-101,2.0833333333333335,,,,108,,0.0,,,,,,,,,,
76799.622,wf-0035,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
76801.706,wf-0035,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-101,,,,,,,,,,,,,,,,,
76801.706,wf-0035,agent-1,LLM_DISPATCH,78562.12212291315,,0.001955,GENERATE_TEXT,,,1760.4163156656466,,,,0.0,0.0,108,,,,,,,,,,,,
77087.564,wf-0033,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,197,,,,,,,,,,,,
77087.564,wf-0033,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.00446,10172.587911376948
77201.845,wf-0039,agent-1,AGENT_RECEIVE,,,,,,,,,,63,,,,,,,,63,1,,,,,,
77201.845,wf-0039,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0021675,CALL_TOOL,,,,agent-1-infra-102,2.0833333333333335,,,,201,,0.0,,,,,,,,,,
77203.928,wf-0039,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-102,,,,,,,,,,,,,,,,,
77203.928,wf-0039,agent-1,LLM_DISPATCH,82741.80553908338,,0.0021675,CALL_TOOL,,,5537.877386261214,,,,0.0,0.0,201,,,,,,,,,,,,
78139.551,wf-0032,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,223,,,,,,,,search-tool,,,,
78139.551,wf-0032,agent-1,TOOL_DISPATCH,78402.67149984323,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,263.1200559347074,,
78402.671,wf-0032,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,661,3,,,,,,
78402.671,wf-0032,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0028525,GENERATE_TEXT,,,,agent-1-infra-103,2.0833333333333335,,,,120,,0.0,,,,,,,,,,
78402.671,wf-0032,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
78404.755,wf-0032,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-103,,,,,,,,,,,,,,,,,
78404.755,wf-0032,agent-1,LLM_DISPATCH,81620.78641936307,,0.0028525,GENERATE_TEXT,,,3216.031586186513,,,,0.0,0.0,120,,,,,,,,,,,,
78562.122,wf-0035,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,108,,,,,,,,,,,,
78562.122,wf-0035,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0043300000000000005,9360.882093669352
78944.272,wf-0037,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,178,,,,,,,,search-tool,,,,
78944.272,wf-0037,agent-1,TOOL_DISPATCH,79154.65406878776,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,210.3818623010362,,
79154.654,wf-0037,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,683,3,,,,,,
79154.654,wf-0037,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0037675,GENERATE_TEXT,,,,agent-1-infra-104,2.0833333333333335,,,,206,,0.0,,,,,,,,,,
79154.654,wf-0037,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
79156.737,wf-0037,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-104,,,,,,,,,,,,,,,,,
79156.737,wf-0037,agent-1,LLM_DISPATCH,84216.83654120502,,0.0037675,GENERATE_TEXT,,,5060.0991390839345,,,,0.0,0.0,206,,,,,,,,,,,,
81249.484,wf-0038,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,172,,,,,,,,,,,,
81249.484,wf-0038,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0017900000000000001,5018.639746894842
81620.786,wf-0032,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,120,,,,,,,,,,,,
81620.786,wf-0032,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.007917500000000001,15950.81247517238
81691.285,wf-0040,agent-1,AGENT_RECEIVE,,,,,,,,,,75,,,,,,,,75,1,,,,,,
81691.285,wf-0040,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0019175000000000002,CALL_TOOL,,,,agent-1-infra-105,2.0833333333333335,,,,173,,0.0,,,,,,,,,,
81693.368,wf-0040,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-105,,,,,,,,,,,,,,,,,
81693.368,wf-0040,agent-1,LLM_DISPATCH,86030.99464507263,,0.0019175000000000002,CALL_TOOL,,,4337.6264911933295,,,,0.0,0.0,173,,,,,,,,,,,,
82741.806,wf-0039,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,201,,,,,,,,search-tool,,,,
82741.806,wf-0039,agent-1,TOOL_DISPATCH,83024.05893820222,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,282.2533991188344,,
83024.059,wf-0039,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,363,2,,,,,,
83024.059,wf-0039,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0035775,GENERATE_TEXT,,,,agent-1-infra-106,2.0833333333333335,,,,267,,0.0,,,,,,,,,,
83024.059,wf-0039,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
83026.142,wf-0039,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-106,,,,,,,,,,,,,,,,,
83026.142,wf-0039,agent-1,LLM_DISPATCH,89309.73258810464,,0.0035775,GENERATE_TEXT,,,6283.590316569096,,,,0.0,0.0,267,,,,,,,,,,,,
83518.060,wf-0041,agent-1,AGENT_RECEIVE,,,,,,,,,,68,,,,,,,,68,1,,,,,,
83518.060,wf-0041,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0016600000000000002,GENERATE_TEXT,,,,agent-1-infra-107,2.0833333333333335,,,,149,,0.0,,,,,,,,,,
83520.143,wf-0041,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-107,,,,,,,,,,,,,,,,,
83520.143,wf-0041,agent-1,LLM_DISPATCH,86055.0733063555,,0.0016600000000000002,GENERATE_TEXT,,,2534.9300663351282,,,,0.0,0.0,149,,,,,,,,,,,,
84216.837,wf-0037,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,206,,,,,,,,,,,,
84216.837,wf-0037,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.007832500000000001,13618.571163968722
86030.995,wf-0040,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,173,,,,,,,,search-tool,,,,
86030.995,wf-0040,agent-1,TOOL_DISPATCH,86157.2839257613,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,126.28928068867322,,
86055.073,wf-0041,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,149,,,,,,,,,,,,
86055.073,wf-0041,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0016600000000000002,2537.01339966846
86157.284,wf-0040,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,375,2,,,,,,
86157.284,wf-0040,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0018175,GENERATE_TEXT,,,,agent-1-infra-108,2.0833333333333335,,,,88,,0.0,,,,,,,,,,
86157.284,wf-0040,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
86159.367,wf-0040,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-108,,,,,,,,,,,,,,,,,
86159.367,wf-0040,agent-1,LLM_DISPATCH,88557.51982793285,,0.0018175,GENERATE_TEXT,,,2398.1525688382253,,,,0.0,0.0,88,,,,,,,,,,,,
88107.400,wf-0042,agent-1,AGENT_RECEIVE,,,,,,,,,,35,,,,,,,,35,1,,,,,,
88107.400,wf-0042,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0019475,CALL_TOOL,,,,agent-1-infra-109,2.0833333333333335,,,,186,,0.0,,,,,,,,,,
88109.483,wf-0042,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-109,,,,,,,,,,,,,,,,,
88109.483,wf-0042,agent-1,LLM_DISPATCH,91888.78215151968,,0.0019475,CALL_TOOL,,,3779.2993134114627,,,,0.0,0.0,186,,,,,,,,,,,,
88557.520,wf-0040,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,88,,,,,,,,,,,,
88557.520,wf-0040,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0037350000000000005,6866.235007386873
89043.686,wf-0043,agent-1,AGENT_RECEIVE,,,,,,,,,,35,,,,,,,,35,1,,,,,,
89043.686,wf-0043,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0017475000000000004,GENERATE_TEXT,,,,agent-1-infra-110,2.0833333333333335,,,,166,,0.0,,,,,,,,,,
89045.769,wf-0043,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-110,,,,,,,,,,,,,,,,,
89045.769,wf-0043,agent-1,LLM_DISPATCH,94115.78803599432,,0.0017475000000000004,GENERATE_TEXT,,,5070.01881642995,,,,0.0,0.0,166,,,,,,,,,,,,
89309.733,wf-0039,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,267,,,,,,,,,,,,
89309.733,wf-0039,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.005745,12107.887768615808
89800.789,wf-0044,agent-1,AGENT_RECEIVE,,,,,,,,,,13,,,,,,,,13,1,,,,,,
89800.789,wf-0044,agent-1,INFRA_SUBMIT,,2.0833333333333335,7.125E-4,GENERATE_TEXT,,,,agent-1-infra-111,2.0833333333333335,,,,68,,0.0,,,,,,,,,,
89802.873,wf-0044,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-111,,,,,,,,,,,,,,,,,
89802.873,wf-0044,agent-1,LLM_DISPATCH,92303.0979878064,,7.125E-4,GENERATE_TEXT,,,2500.225267111962,,,,0.0,0.0,68,,,,,,,,,,,,
90970.222,wf-0045,agent-1,AGENT_RECEIVE,,,,,,,,,,42,,,,,,,,42,1,,,,,,
90970.222,wf-0045,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.001185,CALL_TOOL,,,,agent-1-infra-112,2.0833333333333335,,,,108,,0.0,,,,,,,,,,
90972.305,wf-0045,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-112,,,,,,,,,,,,,,,,,
90972.305,wf-0045,agent-1,LLM_DISPATCH,92352.26309358791,,0.001185,CALL_TOOL,,,1379.9582134278344,,,,0.0,0.0,108,,,,,,,,,,,,
91344.953,wf-0046,agent-1,AGENT_RECEIVE,,,,,,,,,,55,,,,,,,,55,1,,,,,,
91344.953,wf-0046,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0018375000000000002,GENERATE_TEXT,,,,agent-1-infra-113,2.0833333333333335,,,,170,,0.0,,,,,,,,,,
91347.037,wf-0046,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-113,,,,,,,,,,,,,,,,,
91347.037,wf-0046,agent-1,LLM_DISPATCH,95053.15323008197,,0.0018375000000000002,GENERATE_TEXT,,,3706.1164623069944,,,,0.0,0.0,170,,,,,,,,,,,,
91888.782,wf-0042,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,186,,,,,,,,search-tool,,,,
91888.782,wf-0042,agent-1,TOOL_DISPATCH,92135.47237072358,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,246.6902192039048,,
92135.472,wf-0042,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,335,2,,,,,,
92135.472,wf-0042,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0030675000000000003,CALL_TOOL,,,,agent-1-infra-114,2.0833333333333335,,,,223,,0.0,,,,,,,,,,
92135.472,wf-0042,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
92137.556,wf-0042,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-114,,,,,,,,,,,,,,,,,
92137.556,wf-0042,agent-1,LLM_DISPATCH,95862.1354896324,,0.0030675000000000003,CALL_TOOL,,,3724.5797855754936,,,,0.0,0.0,223,,,,,,,,,,,,
92303.098,wf-0044,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,68,,,,,,,,,,,,
92303.098,wf-0044,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,7.125E-4,2502.3086004452925
92352.263,wf-0045,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,108,,,,,,,,search-tool,,,,
92352.263,wf-0045,agent-1,TOOL_DISPATCH,92594.74276073753,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,242.47966714960862,,
92594.743,wf-0045,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,342,2,,,,,,
92594.743,wf-0045,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0022250000000000004,CALL_TOOL,,,,agent-1-infra-115,2.0833333333333335,,,,137,,0.0,,,,,,,,,,
92594.743,wf-0045,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
92596.826,wf-0045,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-115,,,,,,,,,,,,,,,,,
92596.826,wf-0045,agent-1,LLM_DISPATCH,97130.90927380044,,0.0022250000000000004,CALL_TOOL,,,4534.083179729583,,,,0.0,0.0,137,,,,,,,,,,,,
94115.788,wf-0043,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,166,,,,,,,,,,,,
94115.788,wf-0043,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0017475000000000004,5072.1021497632755
94618.476,wf-0047,agent-1,AGENT_RECEIVE,,,,,,,,,,41,,,,,,,,41,1,,,,,,
94618.476,wf-0047,agent-1,INFRA_SUBMIT,,2.0833333333333335,6.425000000000001E-4,CALL_TOOL,,,,agent-1-infra-116,2.0833333333333335,,,,54,,0.0,,,,,,,,,,
94620.560,wf-0047,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-116,,,,,,,,,,,,,,,,,
94620.560,wf-0047,agent-1,LLM_DISPATCH,96410.34707736706,,6.425000000000001E-4,CALL_TOOL,,,1789.7874647940052,,,,0.0,0.0,54,,,,,,,,,,,,
95053.153,wf-0046,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,170,,,,,,,,,,,,
95053.153,wf-0046,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0018375000000000002,3708.199795640321
95281.600,wf-0048,agent-1,AGENT_RECEIVE,,,,,,,,,,51,,,,,,,,51,1,,,,,,
95281.600,wf-0048,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0016375,CALL_TOOL,,,,agent-1-infra-117,2.0833333333333335,,,,151,,0.0,,,,,,,,,,
95283.683,wf-0048,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-117,,,,,,,,,,,,,,,,,
95283.683,wf-0048,agent-1,LLM_DISPATCH,97695.67640714029,,0.0016375,CALL_TOOL,,,2411.9929693637782,,,,0.0,0.0,151,,,,,,,,,,,,
95862.135,wf-0042,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,223,,,,,,,,search-tool,,,,
95862.135,wf-0042,agent-1,TOOL_DISPATCH,96051.79749057228,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,189.66200093987536,,
96051.797,wf-0042,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,635,3,,,,,,
96051.797,wf-0042,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0025975,CALL_TOOL,,,,agent-1-infra-118,2.0833333333333335,,,,101,,0.0,,,,,,,,,,
96051.797,wf-0042,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
96053.881,wf-0042,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-118,,,,,,,,,,,,,,,,,
96053.881,wf-0042,agent-1,LLM_DISPATCH,98255.02649982955,,0.0025975,CALL_TOOL,,,2201.145675923935,,,,0.0,0.0,101,,,,,,,,,,,,
96410.347,wf-0047,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,54,,,,,,,,search-tool,,,,
96410.347,wf-0047,agent-1,TOOL_DISPATCH,96538.2679742453,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,127.92089687825033,,
96538.268,wf-0047,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,341,2,,,,,,
96538.268,wf-0047,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0028725,GENERATE_TEXT,,,,agent-1-infra-119,2.0833333333333335,,,,202,,0.0,,,,,,,,,,
96538.268,wf-0047,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
96540.351,wf-0047,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-119,,,,,,,,,,,,,,,,,
96540.351,wf-0047,agent-1,LLM_DISPATCH,99539.13777287,,0.0028725,GENERATE_TEXT,,,2998.786465291374,,,,0.0,0.0,202,,,,,,,,,,,,
97130.909,wf-0045,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,137,,,,,,,,search-tool,,,,
97130.909,wf-0045,agent-1,TOOL_DISPATCH,97279.21387708478,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,148.30460328434242,,
97279.214,wf-0045,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,642,3,,,,,,
97279.214,wf-0045,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.003965,CALL_TOOL,,,,agent-1-infra-120,2.0833333333333335,,,,236,,0.0,,,,,,,,,,
97279.214,wf-0045,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
97281.297,wf-0045,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-120,,,,,,,,,,,,,,,,,
97281.297,wf-0045,agent-1,LLM_DISPATCH,103271.48921068535,,0.003965,CALL_TOOL,,,5990.192000267237,,,,0.0,0.0,236,,,,,,,,,,,,
97695.676,wf-0048,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,151,,,,,,,,search-tool,,,,
