time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
395277.208,wf-validation-0233,agent-1,LLM_DISPATCH,399157.8604437247,,0.0016350000000000002,GENERATE_TEXT,,3880.6523439485595,,,,0.0,0.0,151,,,,,,,,,,,,,
395780.731,wf-validation-0234,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,1,,,,,,,,,,
396095.759,wf-validation-0229,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
396095.759,wf-validation-0234,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,0,,,,,,,,,,315.0284605186898,
396095.759,wf-validation-0234,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
396095.759,wf-validation-0234,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016425,GENERATE_TEXT,,,agent-1-infra-234,0.005208333333333333,,,,152,,,,0.0,,,,,,,,,
396095.759,wf-validation-0229,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016275,3325.2839109337656,,validation
396095.765,wf-validation-0234,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-234,,,,,,,,,,,,,,,,,,
396095.765,wf-validation-0234,agent-1,LLM_DISPATCH,399732.1779342364,,0.0016425,GENERATE_TEXT,,3636.41332347692,,,,0.0,0.0,152,,,,,,,,,,,,,
398130.279,wf-validation-0231,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
398130.279,wf-validation-0231,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016275,3828.3764046472497,,validation
398160.476,wf-validation-0235,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
398160.476,wf-validation-0235,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016325,GENERATE_TEXT,,,agent-1-infra-235,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
398160.482,wf-validation-0235,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-235,,,,,,,,,,,,,,,,,,
398160.482,wf-validation-0235,agent-1,LLM_DISPATCH,403452.35644059756,,0.0016325,GENERATE_TEXT,,5291.874814811259,,,,0.0,0.0,151,,,,,,,,,,,,,
398293.389,wf-validation-0230,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
