time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
40101.526,wf-chat-light-0048,agent-chat,LLM_DISPATCH,43631.788165402606,,0.0010675,CALL_TOOL,,,3530.2621616046526,,,,0.0,0.0,94,,,,,,,,,,,,,,,,
40116.274,wf-tool-heavy-0645,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,
40229.441,wf-chat-light-0192,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,
40487.612,wf-tool-heavy-0646,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,
40533.481,wf-chat-light-0193,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,
40535.680,wf-chat-light-0194,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,
40655.043,wf-tool-heavy-0647,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,
40721.440,wf-tool-heavy-0648,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,129,,,,,,,,,,,,,
40727.123,wf-tool-heavy-0649,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,
40754.358,wf-chat-light-0195,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,
40819.171,wf-chat-light-0036,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,163,,,,,,,,,,search-tool,,,,,,
40819.171,wf-chat-light-0036,agent-chat,TOOL_DISPATCH,40967.34708142141,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,148.17655017431642,,,,
40850.056,wf-tool-heavy-0650,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,
40853.531,wf-chat-light-0196,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,
40854.639,wf-chat-light-0197,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,
40869.073,wf-tool-heavy-0651,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,
40967.347,wf-chat-light-0036,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,641,3,,,,,,,,
40967.347,wf-chat-light-0036,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0027625,GENERATE_TEXT,,,,agent-chat-infra-100,1.0416666666666667,,,,116,,,,0.0,,,,,,,,,,,,
40967.347,wf-chat-light-0036,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
40968.389,wf-chat-light-0036,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-100,,,,,,,,,,,,,,,,,,,,,
40968.389,wf-chat-light-0036,agent-chat,LLM_DISPATCH,42617.51948985973,,0.0027625,GENERATE_TEXT,,,1649.1307417716628,,,,0.0,0.0,116,,,,,,,,,,,,,,,,
41079.950,wf-chat-light-0198,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,
41117.760,wf-tool-heavy-0518,agent-tool,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,148,,,,,,,,,,search-tool,,,,,,
41117.760,wf-tool-heavy-0518,agent-tool,TOOL_DISPATCH,41347.75300007092,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,229.99250795815206,,,,
41252.382,wf-tool-heavy-0515,agent-tool,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,128,,,,,,,,,,search-tool,,,,,,
41252.382,wf-tool-heavy-0515,agent-tool,TOOL_DISPATCH,41450.29053805437,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,197.9086977863192,,,,
41347.753,wf-tool-heavy-0518,agent-tool,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,529,2,,,,,,,,
41347.753,wf-tool-heavy-0518,agent-tool,INFRA_SUBMIT,,1.0416666666666667,0.0026825,CALL_TOOL,,,,agent-tool-infra-46,1.0416666666666667,,,,136,,,,0.0,,,,,,,,,,,,
41347.753,wf-tool-heavy-0518,agent-tool,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
41348.795,wf-tool-heavy-0518,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-46,,,,,,,,,,,,,,,,,,,,,
41348.795,wf-tool-heavy-0518,agent-tool,LLM_DISPATCH,45262.67568558494,,0.0026825,CALL_TOOL,,,3913.8810188473535,,,,0.0,0.0,136,,,,,,,,,,,,,,,,
41359.100,wf-tool-heavy-0517,agent-tool,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,149,,,,,,,,,,search-tool,,,,,,
41359.100,wf-tool-heavy-0517,agent-tool,TOOL_DISPATCH,41601.20619700996,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,242.1065240726809,,,,
41411.449,wf-chat-light-0199,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,
41437.706,wf-tool-heavy-0652,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,
41450.291,wf-tool-heavy-0515,agent-tool,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,1129,4,,,,,,,,
41450.291,wf-tool-heavy-0515,agent-tool,INFRA_SUBMIT,,1.0416666666666667,0.0037325000000000006,GENERATE_TEXT,,,,agent-tool-infra-47,1.0416666666666667,,,,91,,,,0.0,,,,,,,,,,,,
41450.291,wf-tool-heavy-0515,agent-tool,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
41451.332,wf-tool-heavy-0515,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-47,,,,,,,,,,,,,,,,,,,,,
41451.332,wf-tool-heavy-0515,agent-tool,LLM_DISPATCH,45530.432154005364,,0.0037325000000000006,GENERATE_TEXT,,,4079.0999492843303,,,,0.0,0.0,91,,,,,,,,,,,,,,,,
41601.206,wf-tool-heavy-0517,agent-tool,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,500,2,,,,,,,,
41601.206,wf-tool-heavy-0517,agent-tool,INFRA_SUBMIT,,1.0416666666666667,0.0033700000000000006,GENERATE_TEXT,,,,agent-tool-infra-48,1.0416666666666667,,,,212,,,,0.0,,,,,,,,,,,,
41601.206,wf-tool-heavy-0517,agent-tool,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
41602.248,wf-tool-heavy-0517,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-48,,,,,,,,,,,,,,,,,,,,,
41602.248,wf-tool-heavy-0517,agent-tool,LLM_DISPATCH,47289.56591465208,,0.0033700000000000006,GENERATE_TEXT,,,5687.318050975449,,,,0.0,0.0,212,,,,,,,,,,,,,,,,
41682.312,wf-chat-light-0041,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,171,,,,,,,,,,,,,,,,
41682.312,wf-chat-light-0049,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,150,,,,,,,,,,,,,31468.877421166915,
41682.312,wf-chat-light-0049,agent-chat,AGENT_RECEIVE,,,,,,,,,,64,,,,,,,,,,64,1,,,,,,,,
41682.312,wf-chat-light-0049,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.00161,CALL_TOOL,,,,agent-chat-infra-101,1.0416666666666667,,,,145,,,,0.0,,,,,,,,,,,,
41682.312,wf-chat-light-0041,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0018800000000000002,33330.50569330351,,chat-light
41683.353,wf-chat-light-0049,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-101,,,,,,,,,,,,,,,,,,,,,
41683.353,wf-chat-light-0049,agent-chat,LLM_DISPATCH,45767.32873297157,,0.00161,CALL_TOOL,,,4083.975382332692,,,,0.0,0.0,145,,,,,,,,,,,,,,,,
41707.127,wf-tool-heavy-0653,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,
41730.639,wf-chat-light-0200,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,
