time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
84000.349,wf-chat-light-0157,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,
84126.687,wf-tool-heavy-0282,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,
84199.296,wf-tool-heavy-0242,agent-tool,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,546,2,,,,,,,,
84199.296,wf-tool-heavy-0242,agent-tool,INFRA_SUBMIT,,6.25,0.0033550000000000003,CALL_TOOL,,,,agent-tool-infra-103,6.25,,,,199,,,,0.0,,,,,,,,,,,,
84199.296,wf-tool-heavy-0242,agent-tool,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
84205.546,wf-tool-heavy-0242,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-103,,,,,,,,,,,,,,,,,,,,,
84205.546,wf-tool-heavy-0242,agent-tool,LLM_DISPATCH,91625.61020216942,,0.0033550000000000003,CALL_TOOL,,,7420.064019853445,,,,0.0,0.0,199,,,,,,,,,,,,,,,,
84238.792,wf-tool-heavy-0283,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,
84359.233,wf-tool-heavy-0284,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,
84443.460,wf-chat-light-0081,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,127,,,,,,,,,,search-tool,,,,,,
84443.460,wf-chat-light-0081,agent-chat,TOOL_DISPATCH,84612.68649556972,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,169.22658248347597,,,,
84474.651,wf-tool-heavy-0285,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,
84487.500,wf-chat-light-0158,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,
84612.686,wf-chat-light-0081,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,610,3,,,,,,,,
84612.686,wf-chat-light-0081,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.003725,CALL_TOOL,,,,agent-chat-infra-194,1.0416666666666667,,,,220,,,,0.0,,,,,,,,,,,,
84612.686,wf-chat-light-0081,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
84613.728,wf-chat-light-0081,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-194,,,,,,,,,,,,,,,,,,,,,
84613.728,wf-chat-light-0081,agent-chat,LLM_DISPATCH,89729.45558111783,,0.003725,CALL_TOOL,,,5115.727418881438,,,,0.0,0.0,220,,,,,,,,,,,,,,,,
84627.465,wf-chat-light-0083,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,228,,,,,,,,,,search-tool,,,,,,
84627.465,wf-chat-light-0083,agent-chat,TOOL_DISPATCH,84839.3660439141,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,211.90117320848478,,,,
84839.366,wf-chat-light-0083,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,354,2,,,,,,,,
84839.366,wf-chat-light-0083,agent-chat,INFRA_SUBMIT,,6.25,0.0021850000000000003,GENERATE_TEXT,,,,agent-chat-infra-195,6.25,,,,130,,,,0.0,,,,,,,,,,,,
84839.366,wf-chat-light-0083,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
84845.616,wf-chat-light-0083,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-195,,,,,,,,,,,,,,,,,,,,,
84845.616,wf-chat-light-0083,agent-chat,LLM_DISPATCH,88159.7365960475,,0.0021850000000000003,GENERATE_TEXT,,,3314.1205521333986,,,,0.0,0.0,130,,,,,,,,,,,,,,,,
84987.408,wf-tool-heavy-0241,agent-tool,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,189,,,,,,,,,,,,,,,,
84987.408,wf-tool-heavy-0245,agent-tool,QUEUE_EXIT,,,,,,,,,,,,,,,40,,,,,,,,,,,,,34064.682281133144,
84987.408,wf-tool-heavy-0245,agent-tool,AGENT_RECEIVE,,,,,,,,,,272,,,,,,,,,,272,1,,,,,,,,
84987.408,wf-tool-heavy-0245,agent-tool,INFRA_SUBMIT,,1.0416666666666667,0.0015400000000000001,GENERATE_TEXT,,,,agent-tool-infra-104,1.0416666666666667,,,,86,,,,0.0,,,,,,,,,,,,
84987.408,wf-tool-heavy-0241,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0024725000000000003,40123.93576527764,,tool-heavy
84988.450,wf-tool-heavy-0245,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-104,,,,,,,,,,,,,,,,,,,,,
84988.450,wf-tool-heavy-0245,agent-tool,LLM_DISPATCH,88015.65658917413,,0.0015400000000000001,GENERATE_TEXT,,,3027.20705255508,,,,0.0,0.0,86,,,,,,,,,,,,,,,,
85013.659,wf-chat-light-0067,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,120,,,,,,,,,,search-tool,,,,,,
85013.659,wf-chat-light-0067,agent-chat,TOOL_DISPATCH,85190.30345258831,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,176.6439738936525,,,,
85100.654,wf-chat-light-0085,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,137,,,,,,,,,,search-tool,,,,,,
85100.654,wf-chat-light-0085,agent-chat,TOOL_DISPATCH,85288.30511010795,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,187.65075207348391,,,,
85128.516,wf-chat-light-0087,agent-chat,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,105,,,,,,,,,,search-tool,,,,,,
85128.516,wf-chat-light-0087,agent-chat,TOOL_DISPATCH,85208.17819939315,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,79.6618135527756,,,,
85190.303,wf-chat-light-0067,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,1563,6,,,,,,,,
85190.303,wf-chat-light-0090,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,68,,,,,,,,,,,,,37489.548160940925,
85190.303,wf-chat-light-0090,agent-chat,AGENT_RECEIVE,,,,,,,,,,77,,,,,,,,,,77,1,,,,,,,,
85190.303,wf-chat-light-0090,agent-chat,INFRA_SUBMIT,,1.0416666666666667,7.425000000000001E-4,GENERATE_TEXT,,,,agent-chat-infra-196,1.0416666666666667,,,,55,,,,0.0,,,,,,,,,,,,
