time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,workload
57638.838,wf-chat-light-0024,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
57639.880,wf-chat-light-0024,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-98,,,,,,,,,,,,,,,,,,
57639.880,wf-chat-light-0024,agent-shared,LLM_DISPATCH,63531.78573860373,,0.00338,GENERATE_TEXT,,,5891.905808828393,,,,0.0,0.0,178,,,,,,,,,,,,,
58199.283,wf-tool-heavy-0064,agent-shared,AGENT_RECEIVE,,,,,,,,,,204,,,,,,,,204,1,,,,,,,
58199.283,wf-tool-heavy-0064,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00248,CALL_TOOL,,,,agent-shared-infra-99,1.0416666666666667,,,,197,,0.0,,,,,,,,,,,
58200.325,wf-tool-heavy-0064,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-99,,,,,,,,,,,,,,,,,,
58200.325,wf-tool-heavy-0064,agent-shared,LLM_DISPATCH,62180.321346899844,,0.00248,CALL_TOOL,,,3979.996224321654,,,,0.0,0.0,197,,,,,,,,,,,,,
58672.918,wf-chat-light-0029,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,127,,,,,,,,search-tool,,,,,
58672.918,wf-chat-light-0029,agent-shared,TOOL_DISPATCH,58906.84392014097,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,233.92623270562888,,,
58774.018,wf-chat-light-0028,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,204,,,,,,,,search-tool,,,,,
58774.018,wf-chat-light-0028,agent-shared,TOOL_DISPATCH,59010.73858798808,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,236.72048101836785,,,
58906.844,wf-chat-light-0029,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,378,2,,,,,,,
58906.844,wf-chat-light-0029,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0026650000000000003,GENERATE_TEXT,,,,agent-shared-infra-100,1.0416666666666667,,,,172,,0.0,,,,,,,,,,,
58906.844,wf-chat-light-0029,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
58907.271,wf-chat-light-0030,agent-shared,AGENT_RECEIVE,,,,,,,,,,20,,,,,,,,20,1,,,,,,,
58907.271,wf-chat-light-0030,agent-shared,INFRA_SUBMIT,,2.0833333333333335,0.00113,CALL_TOOL,,,,agent-shared-infra-101,2.0833333333333335,,,,108,,0.0,,,,,,,,,,,
58907.886,wf-chat-light-0029,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-100,,,,,,,,,,,,,,,,,,
58907.886,wf-chat-light-0029,agent-shared,LLM_DISPATCH,63924.44200036914,,0.0026650000000000003,GENERATE_TEXT,,,5016.556413561508,,,,0.0,0.0,172,,,,,,,,,,,,,
58909.354,wf-chat-light-0030,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-101,,,,,,,,,,,,,,,,,,
58909.354,wf-chat-light-0030,agent-shared,LLM_DISPATCH,60669.770777704274,,0.00113,CALL_TOOL,,,1760.4163156656466,,,,0.0,0.0,108,,,,,,,,,,,,,
59010.739,wf-chat-light-0028,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,311,2,,,,,,,
59010.739,wf-chat-light-0028,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0027875,GENERATE_TEXT,,,,agent-shared-infra-102,1.0416666666666667,,,,201,,0.0,,,,,,,,,,,
59010.739,wf-chat-light-0028,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
59011.780,wf-chat-light-0028,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-102,,,,,,,,,,,,,,,,,,
59011.780,wf-chat-light-0028,agent-shared,LLM_DISPATCH,64549.65764091596,,0.0027875,GENERATE_TEXT,,,5537.877386261214,,,,0.0,0.0,201,,,,,,,,,,,,,
59771.766,wf-tool-heavy-0065,agent-shared,AGENT_RECEIVE,,,,,,,,,,246,,,,,,,,246,1,,,,,,,
59771.766,wf-tool-heavy-0065,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018150000000000002,CALL_TOOL,,,,agent-shared-infra-103,1.0416666666666667,,,,120,,0.0,,,,,,,,,,,
59772.808,wf-tool-heavy-0065,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-103,,,,,,,,,,,,,,,,,,
59772.808,wf-tool-heavy-0065,agent-shared,LLM_DISPATCH,62988.839391789224,,0.0018150000000000002,CALL_TOOL,,,3216.031586186513,,,,0.0,0.0,120,,,,,,,,,,,,,
59835.856,wf-tool-heavy-0061,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,112,,,,,,,,search-tool,,,,,
59835.856,wf-tool-heavy-0061,agent-shared,TOOL_DISPATCH,60124.45276598524,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,288.5967030411614,,,
60124.453,wf-tool-heavy-0061,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1126,4,,,,,,,
60124.453,wf-tool-heavy-0061,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.004875000000000001,CALL_TOOL,,,,agent-shared-infra-104,1.0416666666666667,,,,206,,0.0,,,,,,,,,,,
60124.453,wf-tool-heavy-0061,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
60125.494,wf-tool-heavy-0061,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-104,,,,,,,,,,,,,,,,,,
60125.494,wf-tool-heavy-0061,agent-shared,LLM_DISPATCH,65185.59357173584,,0.004875000000000001,CALL_TOOL,,,5060.0991390839345,,,,0.0,0.0,206,,,,,,,,,,,,,
60353.463,wf-tool-heavy-0066,agent-shared,AGENT_RECEIVE,,,,,,,,,,225,,,,,,,,225,1,,,,,,,
60353.463,wf-tool-heavy-0066,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0022925000000000003,CALL_TOOL,,,,agent-shared-infra-105,1.0416666666666667,,,,173,,0.0,,,,,,,,,,,
60354.505,wf-tool-heavy-0066,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-105,,,,,,,,,,,,,,,,,,
60354.505,wf-tool-heavy-0066,agent-shared,LLM_DISPATCH,64692.131160555764,,0.0022925000000000003,CALL_TOOL,,,4337.6264911933295,,,,0.0,0.0,173,,,,,,,,,,,,,
60669.771,wf-chat-light-0030,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,108,,,,,,,,search-tool,,,,,
60669.771,wf-chat-light-0030,agent-shared,TOOL_DISPATCH,60918.844852638416,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,249.07407493414553,,,
60918.845,wf-chat-light-0030,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,320,2,,,,,,,
60918.845,wf-chat-light-0030,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00347,CALL_TOOL,,,,agent-shared-infra-106,1.0416666666666667,,,,267,,0.0,,,,,,,,,,,
60918.845,wf-chat-light-0030,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
60919.887,wf-chat-light-0030,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-106,,,,,,,,,,,,,,,,,,
60919.887,wf-chat-light-0030,agent-shared,LLM_DISPATCH,67203.47683587417,,0.00347,CALL_TOOL,,,6283.590316569096,,,,0.0,0.0,267,,,,,,,,,,,,,
62180.321,wf-tool-heavy-0064,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,197,,,,,,,,search-tool,,,,,
62180.321,wf-tool-heavy-0064,agent-shared,TOOL_DISPATCH,62260.80296510125,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,80.48161820140476,,,
62260.803,wf-tool-heavy-0064,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,504,2,,,,,,,
62260.803,wf-tool-heavy-0064,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0027500000000000003,GENERATE_TEXT,,,,agent-shared-infra-107,1.0416666666666667,,,,149,,0.0,,,,,,,,,,,
62260.803,wf-tool-heavy-0064,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
62261.845,wf-tool-heavy-0064,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-107,,,,,,,,,,,,,,,,,,
62261.845,wf-tool-heavy-0064,agent-shared,LLM_DISPATCH,64796.77469810304,,0.0027500000000000003,GENERATE_TEXT,,,2534.9300663351282,,,,0.0,0.0,149,,,,,,,,,,,,,
62988.839,wf-tool-heavy-0065,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,120,,,,,,,,search-tool,,,,,
62988.839,wf-tool-heavy-0065,agent-shared,TOOL_DISPATCH,63196.71930410384,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,207.87991231461515,,,
63077.478,wf-tool-heavy-0062,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,225,,,,,,,,,,,,,
63077.478,wf-tool-heavy-0062,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.0090025,14586.25890118038,tool-heavy
63196.719,wf-tool-heavy-0065,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,546,2,,,,,,,
63196.719,wf-tool-heavy-0065,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.002245,GENERATE_TEXT,,,,agent-shared-infra-108,1.0416666666666667,,,,88,,0.0,,,,,,,,,,,
63196.719,wf-tool-heavy-0065,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
63197.761,wf-tool-heavy-0065,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-108,,,,,,,,,,,,,,,,,,
63197.761,wf-tool-heavy-0065,agent-shared,LLM_DISPATCH,65595.91353960874,,0.002245,GENERATE_TEXT,,,2398.1525688382253,,,,0.0,0.0,88,,,,,,,,,,,,,
63531.786,wf-chat-light-0024,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,178,,,,,,,,,,,,,
63531.786,wf-chat-light-0024,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.0077,18897.77876880904,chat-light
63692.610,wf-chat-light-0031,agent-shared,AGENT_RECEIVE,,,,,,,,,,39,,,,,,,,39,1,,,,,,,
63692.610,wf-chat-light-0031,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0019575,GENERATE_TEXT,,,,agent-shared-infra-109,1.0416666666666667,,,,186,,0.0,,,,,,,,,,,
63693.651,wf-chat-light-0031,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-109,,,,,,,,,,,,,,,,,,
63693.651,wf-chat-light-0031,agent-shared,LLM_DISPATCH,67472.95077701827,,0.0019575,GENERATE_TEXT,,,3779.2993134114627,,,,0.0,0.0,186,,,,,,,,,,,,,
63924.442,wf-chat-light-0029,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,172,,,,,,,,,,,,,
63924.442,wf-chat-light-0029,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.00413,7406.858270194556,chat-light
64549.658,wf-chat-light-0028,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,201,,,,,,,,,,,,,
64549.658,wf-chat-light-0028,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.004855,11309.096285286258,chat-light
64692.131,wf-tool-heavy-0066,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,173,,,,,,,,search-tool,,,,,
64692.131,wf-tool-heavy-0066,agent-shared,TOOL_DISPATCH,64955.25121649047,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,263.1200559347074,,,
64796.775,wf-tool-heavy-0064,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,149,,,,,,,,,,,,,
64796.775,wf-tool-heavy-0064,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.00523,6597.491242191514,tool-heavy
64955.251,wf-tool-heavy-0066,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,525,2,,,,,,,
64955.251,wf-tool-heavy-0066,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0029725000000000003,CALL_TOOL,,,,agent-shared-infra-110,1.0416666666666667,,,,166,,0.0,,,,,,,,,,,
64955.251,wf-tool-heavy-0066,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
64956.293,wf-tool-heavy-0066,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-110,,,,,,,,,,,,,,,,,,
64956.293,wf-tool-heavy-0066,agent-shared,LLM_DISPATCH,70026.31169958708,,0.0029725000000000003,CALL_TOOL,,,5070.01881642995,,,,0.0,0.0,166,,,,,,,,,,,,,
65185.594,wf-tool-heavy-0061,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,206,,,,,,,,search-tool,,,,,
65185.594,wf-tool-heavy-0061,agent-shared,TOOL_DISPATCH,65395.975434036875,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,210.3818623010362,,,
65205.788,wf-tool-heavy-0063,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,223,,,,,,,,,,,,,
65205.788,wf-tool-heavy-0063,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.005655,11984.766329148115,tool-heavy
65395.975,wf-tool-heavy-0061,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1426,5,,,,,,,
65395.975,wf-tool-heavy-0061,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0042450000000000005,GENERATE_TEXT,,,,agent-shared-infra-111,1.0416666666666667,,,,68,,0.0,,,,,,,,,,,
65395.975,wf-tool-heavy-0061,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
65397.017,wf-tool-heavy-0061,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-111,,,,,,,,,,,,,,,,,,
65397.017,wf-tool-heavy-0061,agent-shared,LLM_DISPATCH,67897.2423678155,,0.0042450000000000005,GENERATE_TEXT,,,2500.225267111962,,,,0.0,0.0,68,,,,,,,,,,,,,
65595.914,wf-tool-heavy-0065,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,88,,,,,,,,,,,,,
65595.914,wf-tool-heavy-0065,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.00406,5824.147400672686,tool-heavy
65669.974,wf-chat-light-0032,agent-shared,AGENT_RECEIVE,,,,,,,,,,61,,,,,,,,61,1,,,,,,,
65669.974,wf-chat-light-0032,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0012325,GENERATE_TEXT,,,,agent-shared-infra-112,1.0416666666666667,,,,108,,0.0,,,,,,,,,,,
65671.016,wf-chat-light-0032,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-112,,,,,,,,,,,,,,,,,,
65671.016,wf-chat-light-0032,agent-shared,LLM_DISPATCH,67050.97382428519,,0.0012325,GENERATE_TEXT,,,1379.9582134278344,,,,0.0,0.0,108,,,,,,,,,,,,,
65719.271,wf-tool-heavy-0067,agent-shared,AGENT_RECEIVE,,,,,,,,,,240,,,,,,,,240,1,,,,,,,
65719.271,wf-tool-heavy-0067,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0023,CALL_TOOL,,,,agent-shared-infra-113,1.0416666666666667,,,,170,,0.0,,,,,,,,,,,
65720.312,wf-tool-heavy-0067,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-113,,,,,,,,,,,,,,,,,,
65720.312,wf-tool-heavy-0067,agent-shared,LLM_DISPATCH,69426.4289276849,,0.0023,CALL_TOOL,,,3706.1164623069944,,,,0.0,0.0,170,,,,,,,,,,,,,
66914.976,wf-chat-light-0033,agent-shared,AGENT_RECEIVE,,,,,,,,,,12,,,,,,,,12,1,,,,,,,
66914.976,wf-chat-light-0033,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0022600000000000003,GENERATE_TEXT,,,,agent-shared-infra-114,1.0416666666666667,,,,223,,0.0,,,,,,,,,,,
66916.018,wf-chat-light-0033,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-114,,,,,,,,,,,,,,,,,,
66916.018,wf-chat-light-0033,agent-shared,LLM_DISPATCH,70640.59736141385,,0.0022600000000000003,GENERATE_TEXT,,,3724.5797855754936,,,,0.0,0.0,223,,,,,,,,,,,,,
67050.974,wf-chat-light-0032,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,108,,,,,,,,,,,,,
67050.974,wf-chat-light-0032,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0012325,1380.9998800945032,chat-light
67203.477,wf-chat-light-0030,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,267,,,,,,,,search-tool,,,,,
67203.477,wf-chat-light-0030,agent-shared,TOOL_DISPATCH,67485.73023499301,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,282.2533991188344,,,
67472.951,wf-chat-light-0031,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,186,,,,,,,,,,,,,
67472.951,wf-chat-light-0031,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0019575,3780.34098007813,chat-light
67485.730,wf-chat-light-0030,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,620,3,,,,,,,
67485.730,wf-chat-light-0030,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0029200000000000003,GENERATE_TEXT,,,,agent-shared-infra-115,1.0416666666666667,,,,137,,0.0,,,,,,,,,,,
67485.730,wf-chat-light-0030,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
67486.772,wf-chat-light-0030,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-115,,,,,,,,,,,,,,,,,,
67486.772,wf-chat-light-0030,agent-shared,LLM_DISPATCH,72020.85508138927,,0.0029200000000000003,GENERATE_TEXT,,,4534.083179729583,,,,0.0,0.0,137,,,,,,,,,,,,,
67897.242,wf-tool-heavy-0061,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,68,,,,,,,,,,,,,
67897.242,wf-tool-heavy-0061,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,5,,,,0.016915,20789.797963149496,tool-heavy
68931.300,wf-chat-light-0034,agent-shared,AGENT_RECEIVE,,,,,,,,,,58,,,,,,,,58,1,,,,,,,
68931.300,wf-chat-light-0034,agent-shared,INFRA_SUBMIT,,1.0416666666666667,6.850000000000001E-4,CALL_TOOL,,,,agent-shared-infra-116,1.0416666666666667,,,,54,,0.0,,,,,,,,,,,
68932.342,wf-chat-light-0034,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-116,,,,,,,,,,,,,,,,,,
68932.342,wf-chat-light-0034,agent-shared,LLM_DISPATCH,70722.12928234831,,6.850000000000001E-4,CALL_TOOL,,,1789.7874647940052,,,,0.0,0.0,54,,,,,,,,,,,,,
69201.240,wf-chat-light-0035,agent-shared,AGENT_RECEIVE,,,,,,,,,,50,,,,,,,,50,1,,,,,,,
69201.240,wf-chat-light-0035,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0016350000000000002,CALL_TOOL,,,,agent-shared-infra-117,1.0416666666666667,,,,151,,0.0,,,,,,,,,,,
69202.282,wf-chat-light-0035,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-117,,,,,,,,,,,,,,,,,,
69202.282,wf-chat-light-0035,agent-shared,LLM_DISPATCH,71614.27466527425,,0.0016350000000000002,CALL_TOOL,,,2411.9929693637782,,,,0.0,0.0,151,,,,,,,,,,,,,
69275.573,wf-chat-light-0036,agent-shared,AGENT_RECEIVE,,,,,,,,,,41,,,,,,,,41,1,,,,,,,
69275.573,wf-chat-light-0036,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0011125,GENERATE_TEXT,,,,agent-shared-infra-118,1.0416666666666667,,,,101,,0.0,,,,,,,,,,,
69276.615,wf-chat-light-0036,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-118,,,,,,,,,,,,,,,,,,
69276.615,wf-chat-light-0036,agent-shared,LLM_DISPATCH,71477.76081462883,,0.0011125,GENERATE_TEXT,,,2201.145675923935,,,,0.0,0.0,101,,,,,,,,,,,,,
69426.429,wf-tool-heavy-0067,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,170,,,,,,,,search-tool,,,,,
69426.429,wf-tool-heavy-0067,agent-shared,TOOL_DISPATCH,69552.71820837357,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,126.28928068867322,,,
69552.718,wf-tool-heavy-0067,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,540,2,,,,,,,
69552.718,wf-tool-heavy-0067,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00337,CALL_TOOL,,,,agent-shared-infra-119,1.0416666666666667,,,,202,,0.0,,,,,,,,,,,
69552.718,wf-tool-heavy-0067,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
69553.760,wf-tool-heavy-0067,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-119,,,,,,,,,,,,,,,,,,
69553.760,wf-tool-heavy-0067,agent-shared,LLM_DISPATCH,72552.54634033161,,0.00337,CALL_TOOL,,,2998.786465291374,,,,0.0,0.0,202,,,,,,,,,,,,,
70026.312,wf-tool-heavy-0066,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,166,,,,,,,,search-tool,,,,,
70026.312,wf-tool-heavy-0066,agent-shared,TOOL_DISPATCH,70273.00191879098,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,246.6902192039048,,,
70273.002,wf-tool-heavy-0066,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,825,3,,,,,,,
70273.002,wf-tool-heavy-0066,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0044225,GENERATE_TEXT,,,,agent-shared-infra-120,1.0416666666666667,,,,236,,0.0,,,,,,,,,,,
70273.002,wf-tool-heavy-0066,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
70274.044,wf-tool-heavy-0066,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-120,,,,,,,,,,,,,,,,,,
70274.044,wf-tool-heavy-0066,agent-shared,LLM_DISPATCH,76264.23558572489,,0.0044225,GENERATE_TEXT,,,5990.192000267237,,,,0.0,0.0,236,,,,,,,,,,,,,
70598.265,wf-chat-light-0037,agent-shared,AGENT_RECEIVE,,,,,,,,,,83,,,,,,,,83,1,,,,,,,
70598.265,wf-chat-light-0037,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018375000000000002,CALL_TOOL,,,,agent-shared-infra-121,1.0416666666666667,,,,163,,0.0,,,,,,,,,,,
70599.307,wf-chat-light-0037,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-121,,,,,,,,,,,,,,,,,,
70599.307,wf-chat-light-0037,agent-shared,LLM_DISPATCH,73123.3564590033,,0.0018375000000000002,CALL_TOOL,,,2524.0494151003313,,,,0.0,0.0,163,,,,,,,,,,,,,
70640.597,wf-chat-light-0033,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,223,,,,,,,,,,,,,
70640.597,wf-chat-light-0033,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0022600000000000003,3725.621452242165,chat-light
70722.129,wf-chat-light-0034,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,54,,,,,,,,search-tool,,,,,
70722.129,wf-chat-light-0034,agent-shared,TOOL_DISPATCH,70964.60894949792,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,242.47966714960862,,,
70964.609,wf-chat-light-0034,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,358,2,,,,,,,
70964.609,wf-chat-light-0034,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0028550000000000003,GENERATE_TEXT,,,,agent-shared-infra-122,1.0416666666666667,,,,196,,0.0,,,,,,,,,,,
70964.609,wf-chat-light-0034,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
70965.651,wf-chat-light-0034,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-122,,,,,,,,,,,,,,,,,,
70965.651,wf-chat-light-0034,agent-shared,LLM_DISPATCH,75524.10142904219,,0.0028550000000000003,GENERATE_TEXT,,,4558.450812877591,,,,0.0,0.0,196,,,,,,,,,,,,,
71477.761,wf-chat-light-0036,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,101,,,,,,,,,,,,,
71477.761,wf-chat-light-0036,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0011125,2202.1873425906088,chat-light
71495.829,wf-tool-heavy-0068,agent-shared,AGENT_RECEIVE,,,,,,,,,,252,,,,,,,,252,1,,,,,,,
71495.829,wf-tool-heavy-0068,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00131,GENERATE_TEXT,,,,agent-shared-infra-123,1.0416666666666667,,,,68,,0.0,,,,,,,,,,,
71496.871,wf-tool-heavy-0068,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-123,,,,,,,,,,,,,,,,,,
71496.871,wf-tool-heavy-0068,agent-shared,LLM_DISPATCH,73425.06391518327,,0.00131,GENERATE_TEXT,,,1928.1928548143353,,,,0.0,0.0,68,,,,,,,,,,,,,
71614.275,wf-chat-light-0035,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,151,,,,,,,,search-tool,,,,,
71614.275,wf-chat-light-0035,agent-shared,TOOL_DISPATCH,71803.93666621413,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,189.66200093987536,,,
71803.937,wf-chat-light-0035,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,350,2,,,,,,,
71803.937,wf-chat-light-0035,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0023150000000000002,CALL_TOOL,,,,agent-shared-infra-124,1.0416666666666667,,,,144,,0.0,,,,,,,,,,,
71803.937,wf-chat-light-0035,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
71804.978,wf-chat-light-0035,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-124,,,,,,,,,,,,,,,,,,
71804.978,wf-chat-light-0035,agent-shared,LLM_DISPATCH,75302.76493436388,,0.0023150000000000002,CALL_TOOL,,,3497.786601483075,,,,0.0,0.0,144,,,,,,,,,,,,,
72020.855,wf-chat-light-0030,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,137,,,,,,,,,,,,,
