time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
47464.852,wf-validation-0016,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
53189.967,wf-validation-0017,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
54678.918,wf-validation-0018,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
56580.018,wf-validation-0019,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,47,,,,,,,,,,,,validation
58690.137,wf-validation-0020,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
64544.567,wf-validation-0021,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
66600.413,wf-validation-0022,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
67698.075,wf-validation-0023,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
74390.012,wf-validation-0024,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
76612.284,wf-validation-0025,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
80623.957,wf-validation-0026,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
81886.677,wf-validation-0027,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
88734.269,wf-validation-0028,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
94195.973,wf-validation-0029,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
98178.785,wf-validation-0030,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
106154.350,wf-validation-0031,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
109449.957,wf-validation-0032,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
111524.960,wf-validation-0033,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
114885.500,wf-validation-0034,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
115335.400,wf-validation-0035,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
115459.289,wf-validation-0036,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
117663.776,wf-validation-0037,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
127051.407,wf-validation-0038,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
128669.741,wf-validation-0039,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
136152.141,wf-validation-0040,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
139196.767,wf-validation-0041,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
146845.666,wf-validation-0042,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
148406.143,wf-validation-0043,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
149667.982,wf-validation-0044,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,48,,,,,,,,,,,,validation
151617.036,wf-validation-0045,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
152241.589,wf-validation-0046,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
157697.460,wf-validation-0047,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
158802.667,wf-validation-0048,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
170223.904,wf-validation-0049,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
170271.090,wf-validation-0050,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
175799.747,wf-validation-0051,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
178719.003,wf-validation-0052,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,51,,,,,,,,,,,,validation
182604.140,wf-validation-0053,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,50,,,,,,,,,,,,validation
185564.031,wf-validation-0054,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,49,,,,,,,,,,,,validation
193081.201,wf-validation-0055,ORCHESTRATOR,SUBMIT,,,,,agent-1,,,,,,,,52,,,,,,,,,,,,validation
